,sample_idx,label,base_prediction,prediction,linf_radius,l2_radius
0,6659,1,1,1,0.008095446707312787,0.4486952002250215
1,4529,4,3,4,0.002880530837033084,0.15965522440032662
2,5519,6,6,6,0.0062926329098134115,0.348773117221658
3,2523,4,0,4,0.0019487797054935372,0.10801233480556544
4,8484,3,8,-1,0.0,0.0
5,9523,5,5,5,0.0034965945722628803,0.193800942484124
6,6509,9,9,9,0.00825204552329752,0.4573747876071234
7,3298,3,3,3,0.002499576592371098,0.13854059697269192
8,786,3,3,3,0.0039689734374248505,0.21998283672035632
9,3876,7,7,7,0.00825204552329752,0.4573747876071234
10,4263,6,6,6,0.00825204552329752,0.4573747876071234
11,63,3,3,9,0.0015849086904496826,0.08784455607092173
12,9148,3,5,-1,0.0,0.0
13,8116,9,9,9,0.00825204552329752,0.4573747876071234
14,1438,5,5,5,0.0006595340018215405,0.03655508481517224
15,1861,3,3,3,0.006396250168541831,0.35451616863473423
16,9700,0,0,0,0.007592970060840992,0.4208451176232303
17,5028,9,9,9,0.006763756098605598,0.3748854148092398
18,4567,4,5,4,0.0028301183014710946,0.15686107806651098
19,5700,3,3,3,0.002364821842489694,0.13107173062530542
20,5749,5,5,3,0.0015402726882879298,0.08537057771601261
21,7072,8,8,8,0.00726850443796645,0.40286140741112825
22,9224,6,6,6,0.0025335527311087735,0.14042374572592914
23,48,7,7,7,0.007000477811288043,0.3880058638851028
24,7731,1,1,1,0.00825204552329752,0.4573747876071234
25,5788,0,0,0,0.007835131121930334,0.43426704598871935
26,330,1,1,1,0.00825204552329752,0.4573747876071234
27,4153,0,3,0,0.00825204552329752,0.4573747876071234
28,1827,4,4,4,0.006372356177089361,0.35319182920461284
29,7334,5,5,5,0.004880686984662828,0.2705151306648371
30,6159,1,1,1,0.00825204552329752,0.4573747876071234
31,844,1,1,1,0.006929276189554934,0.3840594694395653
32,395,6,7,6,0.005611334943925162,0.3110117510772812
33,8768,2,2,2,0.0016525182408975146,0.0915918577174029
34,8669,4,0,-1,0.0,0.0
35,4678,9,8,8,0.0013687148727622599,0.07586187842238097
36,2892,0,0,0,0.007632372756236688,0.4230290366754065
37,2215,0,0,0,0.004128412725053697,0.2288198590210203
38,4760,3,0,3,0.0005526157090301856,0.030629071523231383
39,4367,0,3,-1,0.0,0.0
40,9896,4,4,4,0.006763756098605598,0.3748854148092398
41,9291,8,8,8,0.004826807572655944,0.2675288305343456
42,4566,8,0,8,0.004672617132865031,0.25898272891004953
43,9399,7,7,7,0.00825204552329752,0.4573747876071234
44,7767,9,9,9,0.00825204552329752,0.4573747876071234
45,5684,7,7,4,0.0017468840446641333,0.09682214144927036
46,8140,5,5,5,5.9978604484196836e-05,0.0033243516906786372
47,3629,1,1,1,0.0077225937800876054,0.428029593386468
48,2923,3,3,3,0.000835288718915739,0.046296400004837715
49,1508,8,8,8,0.0050676685346586325,0.28087870009429994
50,4792,0,4,4,0.0029247425315942176,0.1621056852409218
51,7000,2,0,0,0.0010316700778497058,0.05718095972749534
52,9917,2,5,2,0.007556521288729247,0.418824921617757
53,7615,5,5,5,0.003763973523653449,0.2086205882019785
54,9924,4,2,4,0.001339459361305436,0.07424037339055273
55,987,1,1,1,0.0079883160496849,0.442757416479109
56,3684,9,9,9,0.008095446707312787,0.4486952002250215
57,1900,8,0,8,0.00825204552329752,0.4573747876071234
58,8194,1,1,1,0.00825204552329752,0.4573747876071234
59,3692,4,4,4,0.006068653745442441,0.3363589318607831
60,1077,0,0,0,0.00825204552329752,0.4573747876071234
61,4691,2,0,2,0.0026224707435334137,0.1453520822132097
62,3497,0,1,-1,0.0,0.0
63,6014,5,3,3,0.0013493821133212297,0.07479034813110509
64,2509,2,8,-1,0.0,0.0
65,617,6,6,6,0.0039272887633406625,0.2176724375712119
66,666,9,9,9,0.007556521288729247,0.418824921617757
67,389,5,5,5,0.004402593330719071,0.2440164906838182
68,6946,6,3,6,0.0024899828448940037,0.1380088575146019
69,1916,9,3,9,0.005186563552964146,0.2874685308934033
70,779,5,5,6,0.0013527624025360795,0.0749777027763658
71,1984,7,7,7,0.00825204552329752,0.4573747876071234
72,265,8,8,8,0.007332772888620735,0.4064235265105508
73,7556,2,2,2,0.002771328875891717,0.15360263736087032
74,2021,8,8,8,0.004055207264663425,0.2247624005638228
75,736,1,1,1,0.0038898248137463707,0.21559597471842748
76,8516,8,8,8,0.0030991160068099743,0.1717704442350352
77,2168,5,5,5,0.0014557987538396679,0.08068855703186438
78,4761,9,9,9,0.007522578672606151,0.4169436308764127
79,7379,7,7,7,0.00404654133933823,0.22428208622917206
80,3565,1,1,1,0.006198812761778376,0.34357307680020793
81,6442,6,6,6,0.002273460848246031,0.1260079903417844
82,3950,8,8,8,0.004963491656319306,0.2751046314140556
83,1751,1,1,1,0.006125818514130924,0.3395273249414671
84,7654,4,3,4,0.00393946383649797,0.21834724862063026
85,812,7,7,7,0.0037917164901320384,0.2101582594817736
86,8513,9,9,9,0.006284316298874123,0.3483121638554618
87,8761,0,0,0,0.0031980365546271984,0.17725317750645853
88,6219,7,5,7,0.0025738403861853268,0.14265671422226195
